date,state,percentile,variable,income
2022-01-01,Melaka,93,median,16606
2022-01-01,Melaka,94,median,17388
2022-01-01,Melaka,95,median,18564
2022-01-01,Melaka,96,median,19853
2022-01-01,Melaka,97,median,21473
2022-01-01,Melaka,98,median,23840
2022-01-01,Melaka,99,median,26985
2022-01-01,Melaka,100,median,45259
2022-01-01,Pahang,1,median,1364
2022-01-01,Pahang,2,median,1644
2022-01-01,Pahang,3,median,1824
2022-01-01,Pahang,4,median,1930
2022-01-01,Pahang,5,median,2034
2022-01-01,Pahang,6,median,2148
2022-01-01,Pahang,7,median,2246
2022-01-01,Pahang,8,median,2363
2022-01-01,Pahang,9,median,2451
2022-01-01,Pahang,10,median,2526
2022-01-01,Pahang,11,median,2618
2022-01-01,Pahang,12,median,2720
2022-01-01,Pahang,13,median,2796
2022-01-01,Pahang,14,median,2878
2022-01-01,Pahang,15,median,2958
2022-01-01,Pahang,16,median,3021
2022-01-01,Pahang,17,median,3070
2022-01-01,Pahang,18,median,3118
2022-01-01,Pahang,19,median,3157
2022-01-01,Pahang,20,median,3200
2022-01-01,Pahang,21,median,3249
2022-01-01,Pahang,22,median,3300
2022-01-01,Pahang,23,median,3340
2022-01-01,Pahang,24,median,3380
2022-01-01,Pahang,25,median,3415
2022-01-01,Pahang,26,median,3460
2022-01-01,Pahang,27,median,3495
2022-01-01,Pahang,28,median,3535
2022-01-01,Pahang,29,median,3572
2022-01-01,Pahang,30,median,3620
2022-01-01,Pahang,31,median,3667
2022-01-01,Pahang,32,median,3723
2022-01-01,Pahang,33,median,3767
2022-01-01,Pahang,34,median,3817
2022-01-01,Pahang,35,median,3866
2022-01-01,Pahang,36,median,3899
2022-01-01,Pahang,37,median,3960
2022-01-01,Pahang,38,median,4034
2022-01-01,Pahang,39,median,4094
2022-01-01,Pahang,40,median,4137
2022-01-01,Pahang,41,median,4197
2022-01-01,Pahang,42,median,4248
2022-01-01,Pahang,43,median,4294
2022-01-01,Pahang,44,median,4353
2022-01-01,Pahang,45,median,4415
2022-01-01,Pahang,46,median,4466
2022-01-01,Pahang,47,median,4536
2022-01-01,Pahang,48,median,4585
2022-01-01,Pahang,49,median,4636
2022-01-01,Pahang,50,median,4704
2022-01-01,Pahang,51,median,4779
2022-01-01,Pahang,52,median,4858
2022-01-01,Pahang,53,median,4937
2022-01-01,Pahang,54,median,4999
2022-01-01,Pahang,55,median,5070
2022-01-01,Pahang,56,median,5137
2022-01-01,Pahang,57,median,5222
2022-01-01,Pahang,58,median,5304
2022-01-01,Pahang,59,median,5367
2022-01-01,Pahang,60,median,5465
2022-01-01,Pahang,61,median,5551
2022-01-01,Pahang,62,median,5640
2022-01-01,Pahang,63,median,5720
2022-01-01,Pahang,64,median,5794
2022-01-01,Pahang,65,median,5873
2022-01-01,Pahang,66,median,5956
2022-01-01,Pahang,67,median,6056
